"행정구역별(읍면동)","연령별","항목","단위","2021 년","2022 년","2023 년","2024 년",
"연희동","80~84세","내국인_여자(명)","","","","632","617",
"연희동","80~84세","내국인_성비","","","","53.6","56.7",
"연희동","85~89세","총인구(명)","","","","645","736",
"연희동","85~89세","총인구_남자(명)","","","","201","218",
"연희동","85~89세","총인구_여자(명)","","","","444","518",
"연희동","85~89세","총인구_성비","","","","45.3","42.1",
"연희동","85~89세","내국인(명)","","","","644","733",
"연희동","85~89세","내국인_남자(명)","","","","201","217",
"연희동","85~89세","내국인_여자(명)","","","","443","516",
"연희동","85~89세","내국인_성비","","","","45.4","42.1",
"연희동","90~94세","총인구(명)","","","","237","265",
"연희동","90~94세","총인구_남자(명)","","","","54","71",
"연희동","90~94세","총인구_여자(명)","","","","183","194",
"연희동","90~94세","총인구_성비","","","","29.5","36.6",
"연희동","90~94세","내국인(명)","","","","236","264",
"연희동","90~94세","내국인_남자(명)","","","","54","71",
"연희동","90~94세","내국인_여자(명)","","","","182","193",
"연희동","90~94세","내국인_성비","","","","29.7","36.8",
"연희동","95~99세","총인구(명)","","","","66","70",
"연희동","95~99세","총인구_남자(명)","","","","7","7",
"연희동","95~99세","총인구_여자(명)","","","","59","63",
"연희동","95~99세","총인구_성비","","","","11.9","11.1",
"연희동","95~99세","내국인(명)","","","","66","70",
"연희동","95~99세","내국인_남자(명)","","","","7","7",
"연희동","95~99세","내국인_여자(명)","","","","59","63",
"연희동","95~99세","내국인_성비","","","","11.9","11.1",
"연희동","100세이상","총인구(명)","","","","12","16",
"연희동","100세이상","총인구_남자(명)","","","","X","X",
"연희동","100세이상","총인구_여자(명)","","","","11","14",
"연희동","100세이상","총인구_성비","","","","9.1","14.3",
"연희동","100세이상","내국인(명)","","","","12","16",
"연희동","100세이상","내국인_남자(명)","","","","X","X",
"연희동","100세이상","내국인_여자(명)","","","","11","14",
"연희동","100세이상","내국인_성비","","","","9.1","14.3",
"연희동","15세미만","총인구(명)","","","","2912","2605",
"연희동","15세미만","총인구_남자(명)","","","","1492","1357",
"연희동","15세미만","총인구_여자(명)","","","","1420","1248",
"연희동","15세미만","총인구_성비","","","","105.1","108.7",
"연희동","15세미만","내국인(명)","","","","2853","2559",
"연희동","15세미만","내국인_남자(명)","","","","1456","1327",
"연희동","15세미만","내국인_여자(명)","","","","1397","1232",
"연희동","15세미만","내국인_성비","","","","104.2","107.7",
"연희동","15~64세","총인구(명)","","","","28044","26981",
"연희동","15~64세","총인구_남자(명)","","","","14713","14120",
"연희동","15~64세","총인구_여자(명)","","","","13331","12861",
"연희동","15~64세","총인구_성비","","","","110.4","109.8",
"연희동","15~64세","내국인(명)","","","","27407","26332",
"연희동","15~64세","내국인_남자(명)","","","","14387","13793",
"연희동","15~64세","내국인_여자(명)","","","","13020","12539",
"연희동","15~64세","내국인_성비","","","","110.5","110",
"연희동","65세이상","총인구(명)","","","","6970","7502",
"연희동","65세이상","총인구_남자(명)","","","","3016","3279",
"연희동","65세이상","총인구_여자(명)","","","","3954","4223",
"연희동","65세이상","총인구_성비","","","","76.3","77.6",
"연희동","65세이상","내국인(명)","","","","6902","7417",
"연희동","65세이상","내국인_남자(명)","","","","2991","3248",
"연희동","65세이상","내국인_여자(명)","","","","3911","4169",
"연희동","65세이상","내국인_성비","","","","76.5","77.9",
"연희동","85세이상","총인구(명)","","","","960","1087",
"연희동","85세이상","총인구_남자(명)","","","","263","298",
"연희동","85세이상","총인구_여자(명)","","","","697","789",
"연희동","85세이상","총인구_성비","","","","37.7","37.8",
"연희동","85세이상","내국인(명)","","","","958","1083",
"연희동","85세이상","내국인_남자(명)","","","","263","297",
"연희동","85세이상","내국인_여자(명)","","","","695","786",
"연희동","85세이상","내국인_성비","","","","37.8","37.8",
"연희동","평균연령","총인구(명)","","","","46.6","47.7",
"연희동","평균연령","총인구_남자(명)","","","","45.3","46.2",
"연희동","평균연령","총인구_여자(명)","","","","48","49.3",
"연희동","평균연령","내국인(명)","","","","46.7","47.8",
"연희동","평균연령","내국인_남자(명)","","","","45.4","46.4",
"연희동","평균연령","내국인_여자(명)","","","","48.1","49.3",
"연희동","중위연령","총인구(명)","","","","49.6","50.9",
"연희동","중위연령","총인구_남자(명)","","","","47.9","49.2",
"연희동","중위연령","총인구_여자(명)","","","","51.1","52.5",
"연희동","중위연령","내국인(명)","","","","49.8","51.2",
"연희동","중위연령","내국인_남자(명)","","","","48.2","49.5",
"연희동","중위연령","내국인_여자(명)","","","","51.3","52.6",
"가정1동","합계","총인구(명)","","","","40079","41399",
"가정1동","합계","총인구_남자(명)","","","","19978","20503",
"가정1동","합계","총인구_여자(명)","","","","20101","20896",
"가정1동","합계","총인구_성비","","","","99.4","98.1",
"가정1동","합계","내국인(명)","","","","39489","40772",
"가정1동","합계","내국인_남자(명)","","","","19695","20207",
"가정1동","합계","내국인_여자(명)","","","","19794","20565",
"가정1동","합계","내국인_성비","","","","99.5","98.3",
"가정1동","0~4세","총인구(명)","","","","2113","2037",
"가정1동","0~4세","총인구_남자(명)","","","","1095","1034",
"가정1동","0~4세","총인구_여자(명)","","","","1018","1003",
"가정1동","0~4세","총인구_성비","","","","107.6","103.1",
"가정1동","0~4세","내국인(명)","","","","2098","2022",
"가정1동","0~4세","내국인_남자(명)","","","","1085","1023",
"가정1동","0~4세","내국인_여자(명)","","","","1013","999",
"가정1동","0~4세","내국인_성비","","","","107.1","102.4",
"가정1동","5~9세","총인구(명)","","","","2826","2800",
"가정1동","5~9세","총인구_남자(명)","","","","1470","1454",
"가정1동","5~9세","총인구_여자(명)","","","","1356","1346",
"가정1동","5~9세","총인구_성비","","","","108.4","108",
"가정1동","5~9세","내국인(명)","","","","2811","2782",
"가정1동","5~9세","내국인_남자(명)","","","","1463","1448",
"가정1동","5~9세","내국인_여자(명)","","","","1348","1334",
"가정1동","5~9세","내국인_성비","","","","108.5","108.5",
"가정1동","10~14세","총인구(명)","","","","2074","2287",
"가정1동","10~14세","총인구_남자(명)","","","","1091","1192",
"가정1동","10~14세","총인구_여자(명)","","","","983","1095",
"가정1동","10~14세","총인구_성비","","","","111","108.9",
"가정1동","10~14세","내국인(명)","","","","2062","2273",
"가정1동","10~14세","내국인_남자(명)","","","","1084","1182",
"가정1동","10~14세","내국인_여자(명)","","","","978","1091",
"가정1동","10~14세","내국인_성비","","","","110.8","108.3",
"가정1동","15~19세","총인구(명)","","","","1373","1453",
"가정1동","15~19세","총인구_남자(명)","","","","695","737",
"가정1동","15~19세","총인구_여자(명)","","","","678","716",
"가정1동","15~19세","총인구_성비","","","","102.5","102.9",
"가정1동","15~19세","내국인(명)","","","","1364","1447",
"가정1동","15~19세","내국인_남자(명)","","","","690","735",
"가정1동","15~19세","내국인_여자(명)","","","","674","712",
"가정1동","15~19세","내국인_성비","","","","102.4","103.2",
"가정1동","20~24세","총인구(명)","","","","1577","1505",
"가정1동","20~24세","총인구_남자(명)","","","","801","755",
"가정1동","20~24세","총인구_여자(명)","","","","776","750",
"가정1동","20~24세","총인구_성비","","","","103.2","100.7",
"가정1동","20~24세","내국인(명)","","","","1554","1476",
"가정1동","20~24세","내국인_남자(명)","","","","789","740",
"가정1동","20~24세","내국인_여자(명)","","","","765","736",
"가정1동","20~24세","내국인_성비","","","","103.1","100.5",
"가정1동","25~29세","총인구(명)","","","","2367","2494",
"가정1동","25~29세","총인구_남자(명)","","","","1183","1190",
"가정1동","25~29세","총인구_여자(명)","","","","1184","1304",
"가정1동","25~29세","총인구_성비","","","","99.9","91.3",
"가정1동","25~29세","내국인(명)","","","","2327","2457",
"가정1동","25~29세","내국인_남자(명)","","","","1164","1171",
"가정1동","25~29세","내국인_여자(명)","","","","1163","1286",
"가정1동","25~29세","내국인_성비","","","","100.1","91.1",
"가정1동","30~34세","총인구(명)","","","","3219","3455",
"가정1동","30~34세","총인구_남자(명)","","","","1511","1663",
"가정1동","30~34세","총인구_여자(명)","","","","1708","1792",
"가정1동","30~34세","총인구_성비","","","","88.5","92.8",
"가정1동","30~34세","내국인(명)","","","","3151","3385",
"가정1동","30~34세","내국인_남자(명)","","","","1479","1637",
"가정1동","30~34세","내국인_여자(명)","","","","1672","1748",
"가정1동","30~34세","내국인_성비","","","","88.5","93.6",
"가정1동","35~39세","총인구(명)","","","","4112","4046",
"가정1동","35~39세","총인구_남자(명)","","","","2019","1935",
"가정1동","35~39세","총인구_여자(명)","","","","2093","2111",
"가정1동","35~39세","총인구_성비","","","","96.5","91.7",
"가정1동","35~39세","내국인(명)","","","","4003","3941",
"가정1동","35~39세","내국인_남자(명)","","","","1962","1882",
"가정1동","35~39세","내국인_여자(명)","","","","2041","2059",
"가정1동","35~39세","내국인_성비","","","","96.1","91.4",
"가정1동","40~44세","총인구(명)","","","","4408","4644",
"가정1동","40~44세","총인구_남자(명)","","","","2366","2456",
"가정1동","40~44세","총인구_여자(명)","","","","2042","2188",
"가정1동","40~44세","총인구_성비","","","","115.9","112.2",
"가정1동","40~44세","내국인(명)","","","","4353","4583",
"가정1동","40~44세","내국인_남자(명)","","","","2337","2421",
"가정1동","40~44세","내국인_여자(명)","","","","2016","2162",
"가정1동","40~44세","내국인_성비","","","","115.9","112",
"가정1동","45~49세","총인구(명)","","","","2935","3053",
"가정1동","45~49세","총인구_남자(명)","","","","1502","1605",
"가정1동","45~49세","총인구_여자(명)","","","","1433","1448",
"가정1동","45~49세","총인구_성비","","","","104.8","110.8",
"가정1동","45~49세","내국인(명)","","","","2892","3001",
"가정1동","45~49세","내국인_남자(명)","","","","1481","1579",
"가정1동","45~49세","내국인_여자(명)","","","","1411","1422",
"가정1동","45~49세","내국인_성비","","","","105","111",
"가정1동","50~54세","총인구(명)","","","","2933","2903",
"가정1동","50~54세","총인구_남자(명)","","","","1426","1427",
"가정1동","50~54세","총인구_여자(명)","","","","1507","1476",
